470 Q0 WTX001-B09-36 0 0,306619 QueryExpansion
502 Q0 WTX001-B20-207 9 0,011987 QueryExpansion
503 Q0 WTX001-B34-184 0 0,013742 QueryExpansion
503 Q0 WTX001-B16-44 1 0,010307 QueryExpansion
503 Q0 WTX001-B12-480 2 0,009228 QueryExpansion
503 Q0 WTX001-B12-83 3 0,008583 QueryExpansion
503 Q0 WTX001-B27-340 4 0,008447 QueryExpansion
503 Q0 WTX001-B08-56 5 0,008325 QueryExpansion
503 Q0 WTX001-B41-55 6 0,008309 QueryExpansion
503 Q0 WTX001-B12-6 7 0,008292 QueryExpansion
503 Q0 WTX001-B33-165 8 0,008079 QueryExpansion
503 Q0 WTX001-B45-480 9 0,008023 QueryExpansion
504 Q0 WTX001-B44-321 0 0,013978 QueryExpansion
504 Q0 WTX001-B05-22 1 0,013505 QueryExpansion
504 Q0 WTX001-B33-113 2 0,013055 QueryExpansion
504 Q0 WTX001-B23-227 3 0,012064 QueryExpansion
504 Q0 WTX001-B21-158 4 0,012057 QueryExpansion
504 Q0 WTX001-B23-363 5 0,011615 QueryExpansion
504 Q0 WTX001-B05-66 6 0,011609 QueryExpansion
504 Q0 WTX001-B11-119 7 0,011475 QueryExpansion
504 Q0 WTX001-B44-334 8 0,010962 QueryExpansion
504 Q0 WTX001-B02-233 9 0,010886 QueryExpansion
505 Q0 WTX001-B37-180 0 0,073437 QueryExpansion
505 Q0 WTX001-B34-150 1 0,069509 QueryExpansion
505 Q0 WTX001-B49-221 2 0,057677 QueryExpansion
505 Q0 WTX001-B35-407 3 0,051676 QueryExpansion
505 Q0 WTX001-B21-68 4 0,043108 QueryExpansion
505 Q0 WTX001-B50-190 5 0,039719 QueryExpansion
505 Q0 WTX001-B07-45 6 0,038451 QueryExpansion
505 Q0 WTX001-B50-88 7 0,033645 QueryExpansion
505 Q0 WTX001-B34-245 8 0,032519 QueryExpansion
505 Q0 WTX001-B13-84 9 0,031582 QueryExpansion
506 Q0 WTX001-B14-1 0 0,056599 QueryExpansion
506 Q0 WTX001-B29-52 1 0,042242 QueryExpansion
506 Q0 WTX001-B41-129 2 0,040828 QueryExpansion
506 Q0 WTX001-B32-233 3 0,040810 QueryExpansion
506 Q0 WTX001-B29-178 4 0,038382 QueryExpansion
506 Q0 WTX001-B41-47 5 0,032763 QueryExpansion
506 Q0 WTX001-B42-18 6 0,032726 QueryExpansion
506 Q0 WTX001-B29-164 7 0,032534 QueryExpansion
506 Q0 WTX001-B34-245 8 0,030442 QueryExpansion
506 Q0 WTX001-B14-121 9 0,030315 QueryExpansion
507 Q0 WTX001-B22-215 0 0,011774 QueryExpansion
507 Q0 WTX001-B16-22 1 0,011593 QueryExpansion
507 Q0 WTX001-B08-211 2 0,011535 QueryExpansion
507 Q0 WTX001-B48-111 3 0,010593 QueryExpansion
507 Q0 WTX001-B06-367 4 0,009924 QueryExpansion
507 Q0 WTX001-B02-71 5 0,009624 QueryExpansion
507 Q0 WTX001-B13-152 6 0,009479 QueryExpansion
507 Q0 WTX001-B35-116 7 0,008695 QueryExpansion
507 Q0 WTX001-B13-193 8 0,008125 QueryExpansion
507 Q0 WTX001-B06-29 9 0,007977 QueryExpansion
508 Q0 WTX001-B09-2 0 0,000000 QueryExpansion
508 Q0 WTX001-B09-3 1 0,000000 QueryExpansion
508 Q0 WTX001-B09-7 2 0,000000 QueryExpansion
508 Q0 WTX001-B09-11 3 0,000000 QueryExpansion
508 Q0 WTX001-B09-18 4 0,000000 QueryExpansion
508 Q0 WTX001-B09-21 5 0,000000 QueryExpansion
508 Q0 WTX001-B09-26 6 0,000000 QueryExpansion
508 Q0 WTX001-B09-28 7 0,000000 QueryExpansion
508 Q0 WTX001-B09-37 8 0,000000 QueryExpansion
508 Q0 WTX001-B09-38 9 0,000000 QueryExpansion
509 Q0 WTX001-B09-1 0 0,000000 QueryExpansion
509 Q0 WTX001-B09-2 1 0,000000 QueryExpansion
509 Q0 WTX001-B09-3 2 0,000000 QueryExpansion
509 Q0 WTX001-B09-4 3 0,000000 QueryExpansion
509 Q0 WTX001-B09-5 4 0,000000 QueryExpansion
509 Q0 WTX001-B09-6 5 0,000000 QueryExpansion
509 Q0 WTX001-B09-7 6 0,000000 QueryExpansion
509 Q0 WTX001-B09-8 7 0,000000 QueryExpansion
509 Q0 WTX001-B09-9 8 0,000000 QueryExpansion
509 Q0 WTX001-B09-10 9 0,000000 QueryExpansion
